id,number,enname,form1,form2,form3,form4,form5,type1,type2,hp,attack,defense,spattack,spdefense,speed,krname,imgname
17ff3d6a-b28c-4427-ae69-8fadb1064e67,575,Gothorita,,,,,,Psychic,,60,45,70,75,85,55,고디보미,gothorita.avif
b2f07298-4975-4028-9bb3-56028993f0ff,576,Gothitelle,,,,,,Psychic,,70,55,95,95,110,65,고디모아젤,gothitelle.avif
dba019ea-aaf0-425e-873f-54387468fa1e,577,Solosis,,,,,,Psychic,,45,30,40,105,50,20,유니란,solosis.avif
e2344810-be2a-4b4d-986b-535ca7ad999f,578,Duosion,,,,,,Psychic,,65,40,50,125,60,30,듀란,duosion.avif
22a92e7f-d01e-4f7a-b679-b1366760f1f1,579,Reuniclus,,,,,,Psychic,,110,65,75,125,85,30,란쿨루스,reuniclus.avif
4b00e785-5e4e-4549-9be5-bee2e78dee3e,580,Ducklett,,,,,,Water,Flying,62,44,50,44,50,55,꼬지보리,ducklett.avif
ac6c09a6-8d7c-4049-beff-74b4ea877f66,581,Swanna,,,,,,Water,Flying,75,87,63,87,63,98,스완나,swanna.avif
252ef91c-c3cb-4640-8389-399ecff9eba2,582,Vanillite,,,,,,Ice,,36,50,50,65,60,44,바닐프티,vanillite.avif
f5fa0472-0cfe-4c80-be26-3d6283880b9d,583,Vanillish,,,,,,Ice,,51,65,65,80,75,59,바닐리치,vanillish.avif
e6992c3b-7f9a-4dea-942b-1e97e6fcf885,584,Vanilluxe,,,,,,Ice,,71,95,85,110,95,79,배바닐라,vanilluxe.avif
75ec1914-18b5-43f7-911c-b1a4e52a1988,585,Deerling,,,,,,Normal,Grass,60,60,50,40,50,75,사철록,deerling.avif
3ce01bde-b26f-4a42-b364-c4515fc89ef7,586,Sawsbuck,,,,,,Normal,Grass,80,100,70,60,70,95,바라철록,sawsbuck.avif
c47f0151-aa33-4827-83dc-04f262b770e3,587,Emolga,,,,,,Electric,Flying,55,75,60,75,60,103,에몽가,emolga.avif
538cbbd4-ac5f-4c4c-a047-d2b5c26a15a0,588,Karrablast,,,,,,Bug,,50,75,45,40,45,60,딱정곤,karrablast.avif
772aad54-84b3-4eeb-8c29-f74e54025253,589,Escavalier,,,,,,Bug,Steel,70,135,105,60,105,20,슈바르고,escavalier.avif
8067a39d-f9b3-4ad8-93a9-eb6f90b60376,590,Foongus,,,,,,Grass,Poison,69,55,45,55,55,15,깜놀버슬,foongus.avif
134d6ac3-5338-4230-ad5d-21eb287cad69,591,Amoonguss,,,,,,Grass,Poison,114,85,70,85,80,30,뽀록나,amoonguss.avif
c8bbb907-c002-4e0d-bf07-659b36dc56d9,592,Frillish,,,,,,Water,Ghost,55,40,50,65,85,40,탱그릴,frillish.avif
96304edc-69dc-4473-8722-2a0c811f246b,593,Jellicent,,,,,,Water,Ghost,100,60,70,85,105,60,탱탱겔,jellicent.avif
0cbfc5e3-19ab-4f2a-a169-c22066b79db5,594,Alomomola,,,,,,Water,,165,75,80,40,45,65,맘복치,alomomola.avif
f8c979a9-3bf9-4ef2-b616-6ada11f9935a,595,Joltik,,,,,,Bug,Electric,50,47,50,57,50,65,파쪼옥,joltik.avif
58eb1be7-20cf-4406-9224-9e31bdc024af,596,Galvantula,,,,,,Bug,Electric,70,77,60,97,60,108,전툴라,galvantula.avif
dcdcb2d7-e0ac-4f95-b662-2e14934120ce,597,Ferroseed,,,,,,Grass,Steel,44,50,91,24,86,10,철시드,ferroseed.avif
da230e29-7fc6-4882-bf32-ac0babf93db3,598,Ferrothorn,,,,,,Grass,Steel,74,94,131,54,116,20,너트령,ferrothorn.avif
3de475ce-9b7b-454c-9365-748354a3cdcb,599,Klink,,,,,,Steel,,40,55,70,45,60,30,기어르,klink.avif
03beeeca-9ebb-4776-99f9-d2347593b890,600,Klang,,,,,,Steel,,60,80,95,70,85,50,기기어르,klang.avif
ed18fbae-f6e5-42e3-9ece-1458e74f6c6d,601,Klinklang,,,,,,Steel,,60,100,115,70,85,90,기기기어르,klinklang.avif
672e6362-fa0c-473c-9d9b-d1b2ae82c633,602,Tynamo,,,,,,Electric,,35,55,40,45,40,60,저리어,tynamo.avif
7dad62bc-a124-4971-b0c3-afaca7fc6db4,603,Eelektrik,,,,,,Electric,,65,85,70,75,70,40,저리릴,eelektrik.avif
9dc9c734-802c-4181-903e-1523c92c9672,604,Eelektross,,,,,,Electric,,85,115,80,105,80,50,저리더프,eelektross.avif
521616e9-93b4-475d-b2b8-3a70a4ebc39d,605,Elgyem,,,,,,Psychic,,55,55,55,85,55,30,리그레,elgyem.avif
b1837bb8-28ae-43d7-b3e4-bd7fc2b5bf14,606,Beheeyem,,,,,,Psychic,,75,75,75,125,95,40,벰크,beheeyem.avif
c38bbe79-35d3-4d21-8ca7-30e08e44ee36,607,Litwick,,,,,,Ghost,Fire,50,30,55,65,55,20,불켜미,litwick.avif
dd2f324e-699e-4d68-b940-695da63e445f,608,Lampent,,,,,,Ghost,Fire,60,40,60,95,60,55,램프라,lampent.avif
1495214e-2f5f-4674-bde7-9b99a4db7cd6,609,Chandelure,,,,,,Ghost,Fire,60,55,90,145,90,80,샹델라,chandelure.avif
50c8aa7b-e4db-4e42-8ee3-610eab5b36f4,610,Axew,,,,,,Dragon,,46,87,60,30,40,57,터검니,axew.avif
d4bb758a-41c8-42f9-97a4-6b85e7cebf25,611,Fraxure,,,,,,Dragon,,66,117,70,40,50,67,액슨도,fraxure.avif
b0170100-c1e9-4399-8bf9-46775bea2f84,612,Haxorus,,,,,,Dragon,,76,147,90,60,70,97,액스라이즈,haxorus.avif
5f3a6a8a-d5b1-45ce-8dd2-fa0daa1d4361,613,Cubchoo,,,,,,Ice,,55,70,40,60,40,40,코고미,cubchoo.avif
f29041d2-bd1e-484f-a100-0b185055e1bc,614,Beartic,,,,,,Ice,,95,130,80,70,80,50,툰베어,beartic.avif
47df55e3-c038-497e-936f-10399884f340,615,Cryogonal,,,,,,Ice,,80,50,50,95,135,105,프리지오,cryogonal.avif
f6ae17b7-8fba-4bef-876a-99dece39135c,616,Shelmet,,,,,,Bug,,50,40,85,40,65,25,쪼마리,shelmet.avif
59eaf253-7f85-45de-8995-91c1aa0f5ac0,617,Accelgor,,,,,,Bug,,80,70,40,100,60,145,어지리더,accelgor.avif
92184675-6280-4c83-adbc-67f54b978565,618,Stunfisk,Galarian Stunfisk,,,,,Ground,Electric,109,66,84,81,99,32,메더,stunfisk.avif
52cd5f35-a960-453b-a3ca-9d234ec352d5,619,Mienfoo,,,,,,Fighting,,45,85,50,55,50,65,비조푸,mienfoo.avif
ae3f75eb-1773-4570-918c-baeec97cfbb5,620,Mienshao,,,,,,Fighting,,65,125,60,95,60,105,비조도,mienshao.avif
782fca6a-4e93-491a-b322-9b8a498e7143,621,Druddigon,,,,,,Dragon,,77,120,90,60,90,48,크리만,druddigon.avif
925dcaaf-f593-41e0-ba13-f132981940ed,622,Golett,,,,,,Ground,Ghost,59,74,50,35,50,35,골비람,golett.avif
d0ecae09-066d-4bb3-9c32-29cf06e39e95,623,Golurk,,,,,,Ground,Ghost,89,124,80,55,80,55,골루그,golurk.avif
ea9aef63-6274-4d63-9ddc-19077e6cc60d,624,Pawniard,,,,,,Dark,Steel,45,85,70,40,40,60,자망칼,pawniard.avif
76f16f8e-44cc-41b3-87a7-3f5ce9e1e542,625,Bisharp,,,,,,Dark,Steel,65,125,100,60,70,70,절각참,bisharp.avif
8526f3bc-2869-400e-9b37-9ab33b5ab2e3,626,Bouffalant,,,,,,Normal,,95,110,95,40,95,55,버프론,bouffalant.avif
299ba92e-20be-4038-ae6c-44a538ffe641,627,Rufflet,,,,,,Normal,Flying,70,83,50,37,50,60,수리둥보,rufflet.avif
7c593cf4-79fb-40b1-bd1a-3e741c7ff02e,628,Braviary,Hisuian Braviary,,,,,Normal,Flying,100,123,75,57,75,80,워글,braviary.avif
79854d98-7ba3-4a66-8b9d-ca89a0eba0ea,629,Vullaby,,,,,,Dark,Flying,70,55,75,45,65,60,벌차이,vullaby.avif
f1016d87-ce34-4f30-8233-0138051dac53,630,Mandibuzz,,,,,,Dark,Flying,110,65,105,55,95,80,버랜지나,mandibuzz.avif
e3adec21-7a3d-4dce-9a7b-e6e6d7bdb972,631,Heatmor,,,,,,Fire,,85,97,66,105,66,65,앤티골,heatmor.avif
a2b89157-cc77-48ab-9b88-b202eed1d687,632,Durant,,,,,,Bug,Steel,58,109,112,48,48,109,아이앤트,durant.avif
8a7fe0d6-0bb1-4425-b46d-96129fe8c8e4,633,Deino,,,,,,Dark,Dragon,52,65,50,45,50,38,모노두,deino.avif
b670f55f-4db7-4d88-83cf-2e82f2fe4935,634,Zweilous,,,,,,Dark,Dragon,72,85,70,65,70,58,디헤드,zweilous.avif
8a2788f7-acfc-401e-beb1-ec85d94fe7b8,635,Hydreigon,,,,,,Dark,Dragon,92,105,90,125,90,98,삼삼드래,hydreigon.avif
d5c35cea-b2a2-4096-b7a7-8e050a0e6638,636,Larvesta,,,,,,Bug,Fire,55,85,55,50,55,60,활화르바,larvesta.avif
5bfad92c-44df-4f1c-9345-adcb56ab9131,637,Volcarona,,,,,,Bug,Fire,85,60,65,135,105,100,불카모스,volcarona.avif
861e3f09-35e0-4d48-b751-cd2fa04a0c82,638,Cobalion,,,,,,Steel,Fighting,91,90,129,90,72,108,코바르온,cobalion.avif
71db0b81-a3dd-4ee7-8c23-aad90734a6df,639,Terrakion,,,,,,Rock,Fighting,91,129,90,72,90,108,테라키온,terrakion.avif
23467a17-180f-448f-9c41-25692250b587,640,Virizion,,,,,,Grass,Fighting,91,90,72,90,129,108,비리디온,virizion.avif
3d2a1d08-727a-4002-a31f-7708dfdc568b,641,Tornadus,Incarnate Forme,Therian Forme,,,,Flying,,79,115,70,125,80,111,토네로스,tornadus.avif
4faa2549-6d06-42f5-8ae5-79bb3119c6a5,642,Thundurus,Incarnate Forme,Therian Forme,,,,Electric,Flying,79,115,70,125,80,111,볼트로스,thundurus.avif
18ea2da8-0246-4df8-a288-84ab3da619f7,643,Reshiram,,,,,,Dragon,Fire,100,120,100,150,120,90,레시라무,reshiram.avif
e5d20c90-8fc4-42ce-8803-4d6c842210aa,644,Zekrom,,,,,,Dragon,Electric,100,150,120,120,100,90,제크로무,zekrom.avif
ed055bed-240b-4bf8-8257-47169eab715d,645,Landorus,Incarnate Forme,Therian Forme,,,,Ground,Flying,89,125,90,115,80,101,랜드로스,landorus.avif
ac8d2b4a-5446-4143-9ce2-7b04669b0e80,646,Kyurem,White Kyurem,Black Kyurem,,,,Dragon,Ice,125,130,90,130,90,95,큐레무,kyurem.avif
00f09f4a-b110-407a-a7e5-e6add025996a,647,Keldeo,Ordinary Form,Resolute Form,,,,Water,Fighting,91,72,90,129,90,108,케르디오,keldeo.avif
0025ac8a-8cd8-4958-87d3-396abbdbf39b,648,Meloetta,Aria Forme,Pirouette Forme,,,,Normal,Psychic,100,77,77,128,128,90,메로엣타,meloetta.avif
1dad4379-e815-4a10-9ad1-62ba1b926558,649,Genesect,,,,,,Bug,Steel,71,120,95,120,95,99,게노세크트,genesect.avif
41021e3c-489c-4bfe-bc1e-6f7c90c24800,650,Chespin,,,,,,Grass,,56,61,65,48,45,38,도치마론,chespin.avif
e0ce8563-b373-41ee-a99a-d5e7dbdf55fc,651,Quilladin,,,,,,Grass,,61,78,95,56,58,57,도치보구,quilladin.avif
d1ffebdd-ec8f-40b4-83f1-5868e63cf59c,652,Chesnaught,,,,,,Grass,Fighting,88,107,122,74,75,64,브리가론,chesnaught.avif
9c264e27-4074-4781-a8ac-1aadcba66aee,653,Fennekin,,,,,,Fire,,40,45,40,62,60,60,푸호꼬,fennekin.avif
327979c3-f81e-4517-a216-40959738454a,654,Braixen,,,,,,Fire,,59,59,58,90,70,73,테르나,braixen.avif
5012f413-1748-4ad1-8eda-2a027d6f152a,655,Delphox,,,,,,Fire,Psychic,75,69,72,114,100,104,마폭시,delphox.avif
970cbbc4-27b5-4c02-8438-43820b547a4d,656,Froakie,,,,,,Water,,41,56,40,62,44,71,개구마르,froakie.avif
447cf981-a715-4aa7-b4e5-e267a10285da,657,Frogadier,,,,,,Water,,54,63,52,83,56,97,개굴반장,frogadier.avif
2b9c9665-d289-41de-8aa4-56ded1b6c2cb,658,Greninja,,,,,,Water,Dark,72,95,67,103,71,122,개굴닌자,greninja.avif
b5373f6a-10a4-4f2d-abed-230797e7d226,659,Bunnelby,,,,,,Normal,,38,36,38,32,36,57,파르빗,bunnelby.avif
13a35f55-4722-4934-bf28-b760493fd5c7,660,Diggersby,,,,,,Normal,Ground,85,56,77,50,77,78,파르토,diggersby.avif
c6edafae-4878-471b-b81e-bf7c71df6d62,661,Fletchling,,,,,,Normal,Flying,45,50,43,40,38,62,화살꼬빈,fletchling.avif
818985ac-9736-443c-8ddb-55e738144b7f,662,Fletchinder,,,,,,Fire,Flying,62,73,55,56,52,84,불화살빈,fletchinder.avif
c9fc6b73-e05d-4873-92f4-f32329238be7,663,Talonflame,,,,,,Fire,Flying,78,81,71,74,69,126,파이어로,talonflame.avif
fd95c4fd-6d31-47e3-898b-0499d6aa9220,664,Scatterbug,,,,,,Bug,,38,35,40,27,25,35,분이벌레,scatterbug.avif
45b1de98-e397-4604-9d4d-52107b239fb5,665,Spewpa,,,,,,Bug,,45,22,60,27,30,29,분떠도리,spewpa.avif
0d590b31-5b66-4f53-bb1e-a7b48c3ba43c,666,Vivillon,,,,,,Bug,Flying,80,52,50,90,50,89,비비용,vivillon.avif
d27bfccd-91cb-4785-ab07-db75e890108a,667,Litleo,,,,,,Fire,Normal,62,50,58,73,54,72,레오꼬,litleo.avif
3f260b24-41e4-4559-83dc-18a6dc247996,668,Pyroar,,,,,,Fire,Normal,86,68,72,109,66,106,화염레오,pyroar.avif
fe65a671-12a3-40a9-a8f2-d2be7de8a16a,669,Flabébé,,,,,,Fairy,,44,38,39,61,79,42,플라베베,flabébé.avif
a3b5dd5e-4344-4be7-8164-9bf36cf42d2a,670,Floette,,,,,,Fairy,,54,45,47,75,98,52,플라엣테,floette.avif
e8b6c847-22b0-45d2-954f-313fa6bd70f5,671,Florges,,,,,,Fairy,,78,65,68,112,154,75,플라제스,florges.avif
1823195f-bfe0-437e-9c8c-0871ef167173,672,Skiddo,,,,,,Grass,,66,65,48,62,57,52,메이클,skiddo.avif
6f171bc4-1854-42ae-930e-f246aa5b2cfb,673,Gogoat,,,,,,Grass,,123,100,62,97,81,68,고고트,gogoat.avif
e972c019-7e79-46c4-b865-e39995cf72e1,674,Pancham,,,,,,Fighting,,67,82,62,46,48,43,판짱,pancham.avif
8bfb1da1-db47-4d3b-8f25-f0885a7c0c2c,675,Pangoro,,,,,,Fighting,Dark,95,124,78,69,71,58,부란다,pangoro.avif
8956d546-99fb-4e35-a3fb-021ff4708f82,676,Furfrou,,,,,,Normal,,75,80,60,65,90,102,트리미앙,furfrou.avif
3c45e5eb-18a0-4651-82c1-60ea8823df90,677,Espurr,,,,,,Psychic,,62,48,54,63,60,68,냐스퍼,espurr.avif
8cb3130c-100f-4f8c-8e70-766733cb707d,678,Meowstic,Male,Female,,,,Psychic,,74,48,76,83,81,104,냐오닉스,meowstic.avif
9c070401-19a4-45c0-8cf2-2a20377287b2,679,Honedge,,,,,,Steel,Ghost,45,80,100,35,37,28,단칼빙,honedge.avif
7c0ba8eb-84f9-487f-b172-d1f316a2407c,680,Doublade,,,,,,Steel,Ghost,59,110,150,45,49,35,쌍검킬,doublade.avif
f3e11c05-9c71-43c8-92e1-397daccebc19,681,Aegislash,Shield Forme,Blade Forme,,,,Steel,Ghost,60,50,140,50,140,60,킬가르도,aegislash.avif
b0fafa0c-8ce5-4419-881c-45e2fca88cd0,682,Spritzee,,,,,,Fairy,,78,52,60,63,65,23,슈쁘,spritzee.avif
a35b9aa9-aef8-4b29-ab6f-2be370e101f1,683,Aromatisse,,,,,,Fairy,,101,72,72,99,89,29,프레프티르,aromatisse.avif
58f1e698-e85b-4786-be88-85cffa85091d,684,Swirlix,,,,,,Fairy,,62,48,66,59,57,49,나룸퍼프,swirlix.avif
21608f1a-1ab1-4c48-99f3-c0cc9192ecdd,685,Slurpuff,,,,,,Fairy,,82,80,86,85,75,72,나루림,slurpuff.avif
174eccfa-7c2e-4f16-90be-6bbf777a1e91,686,Inkay,,,,,,Dark,Psychic,53,54,53,37,46,45,오케이징,inkay.avif
d3485a74-d5af-4961-a106-f27baaeae8fb,687,Malamar,,,,,,Dark,Psychic,86,92,88,68,75,73,칼라마네로,malamar.avif
c4a372e7-3115-4371-8c43-e3dc5b1a9ef8,688,Binacle,,,,,,Rock,Water,42,52,67,39,56,50,거북손손,binacle.avif
87ed96df-bccf-4fe9-9b23-5a3fb4c22c16,689,Barbaracle,,,,,,Rock,Water,72,105,115,54,86,68,거북손데스,barbaracle.avif
4d740e5d-2f16-4b00-b401-c7c3275b827d,690,Skrelp,,,,,,Poison,Water,50,60,60,60,60,30,수레기,skrelp.avif
f3b5342f-5bf4-4b4a-b164-d3eaf92cbd9f,691,Dragalge,,,,,,Poison,Dragon,65,75,90,97,123,44,드래캄,dragalge.avif
8dd8c09a-3c99-4cd4-be6a-80d1dfc3b67c,692,Clauncher,,,,,,Water,,50,53,62,58,63,44,완철포,clauncher.avif
fcbd015c-082a-4fcd-b402-c29f7dee68b9,693,Clawitzer,,,,,,Water,,71,73,88,120,89,59,블로스터,clawitzer.avif
e755b2a8-a4c9-47ed-b7d4-0099eac668fa,694,Helioptile,,,,,,Electric,Normal,44,38,33,61,43,70,목도리키텔,helioptile.avif
e34a0c32-b9db-465e-9b2e-36a9658bc7e3,695,Heliolisk,,,,,,Electric,Normal,62,55,52,109,94,109,일레도리자드,heliolisk.avif
442ceb95-39a6-402c-9a66-7cbea736e0f5,696,Tyrunt,,,,,,Rock,Dragon,58,89,77,45,45,48,티고라스,tyrunt.avif
ecb8278c-dabf-4996-8cfa-383f193dc0e5,697,Tyrantrum,,,,,,Rock,Dragon,82,121,119,69,59,71,견고라스,tyrantrum.avif
ffb83938-8e75-4538-b743-4d4527d0d655,698,Amaura,,,,,,Rock,Ice,77,59,50,67,63,46,아마루스,amaura.avif
c41a7b27-0430-49a6-8d8a-2643bbdd9b8e,699,Aurorus,,,,,,Rock,Ice,123,77,72,99,92,58,아마루르가,aurorus.avif
5cecf957-7b48-4043-9e39-7593cdb9fbd2,700,Sylveon,,,,,,Fairy,,95,65,65,110,130,60,님피아,sylveon.avif
db3b506d-2c7b-4727-aa4a-b9cc4fcb6d83,701,Hawlucha,,,,,,Fighting,Flying,78,92,75,74,63,118,루차불,hawlucha.avif
f5eed229-b4b9-4b80-ad68-bf8b601a6262,702,Dedenne,,,,,,Electric,Fairy,67,58,57,81,67,101,데덴네,dedenne.avif
a46c28d7-c3a4-416a-8949-ac03f183c51e,703,Carbink,,,,,,Rock,Fairy,50,50,150,50,150,50,멜리시,carbink.avif
24243e80-b402-43f4-9c0d-a9692da7d3ab,704,Goomy,,,,,,Dragon,,45,50,35,55,75,40,미끄메라,goomy.avif
446c8131-18ca-4ca4-b665-5bdd1d68a38e,705,Sliggoo,Hisuian Sliggoo,,,,,Dragon,,68,75,53,83,113,60,미끄네일,sliggoo.avif
f27cffa2-27a4-4959-b16d-52e00464adb9,706,Goodra,Hisuian Goodra,,,,,Dragon,,90,100,70,110,150,80,미끄래곤,goodra.avif
4ac86b61-1d3c-43df-8eb0-e0e7bba5daeb,707,Klefki,,,,,,Steel,Fairy,57,80,91,80,87,75,클레피,klefki.avif
9955b722-1268-4b03-98b9-39f44bf123e6,708,Phantump,,,,,,Ghost,Grass,43,70,48,50,60,38,나목령,phantump.avif
b93887db-86a5-4cd5-a272-13e013c5ec21,709,Trevenant,,,,,,Ghost,Grass,85,110,76,65,82,56,대로트,trevenant.avif
9814d4d5-1f7f-4610-8dea-1d74304d5eea,710,Pumpkaboo,Average Size,Small Size,Large Size,Super Size,,Ghost,Grass,49,66,70,44,55,51,호바귀,pumpkaboo.avif
d79d6b7a-38a5-4ab5-a51c-286aeb8c676d,711,Gourgeist,Average Size,Small Size,Large Size,Super Size,,Ghost,Grass,65,90,122,58,75,84,펌킨인,gourgeist.avif
8a2596f9-881f-4aa8-88bf-8a26ab6f2505,712,Bergmite,,,,,,Ice,,55,69,85,32,35,28,꽁어름,bergmite.avif
af9bd324-1b0d-4b84-8e87-9cd33d67acba,713,Avalugg,Hisuian Avalugg,,,,,Ice,,95,117,184,44,46,28,크레베이스,avalugg.avif
e1e1082d-56c1-4498-a6e0-e9bd242d3c9f,714,Noibat,,,,,,Flying,Dragon,40,30,35,45,40,55,음뱃,noibat.avif
b327c3b8-893a-4c7b-b727-e33b9af4ff72,715,Noivern,,,,,,Flying,Dragon,85,70,80,97,80,123,음번,noivern.avif
b2796180-c25f-4826-8f7e-03bd643958ef,716,Xerneas,,,,,,Fairy,,126,131,95,131,98,99,제르네아스,xerneas.avif
4b91ab4e-31a9-4ae1-b2b4-5c4beb3a8675,717,Yveltal,,,,,,Dark,Flying,126,131,95,131,98,99,이벨타르,yveltal.avif
7991cb4f-c7e5-433a-a8b8-86754f60dfab,718,Zygarde,10% Forme,50% Forme,Complete Forme,,,Dragon,Ground,108,100,121,81,95,95,지가르데,zygarde.avif
d536097c-91ef-4f82-b91d-8b8b71af2159,719,Diancie,Mega Diancie,,,,,Rock,Fairy,50,100,150,100,150,50,디안시,diancie.avif
6a051178-d966-4d99-bc65-f05a46ca6c4c,720,Hoopa,Hoopa Confined,Hoopa Unbound,,,,Psychic,Ghost,80,110,60,150,130,70,후파,hoopa.avif
e26f7ebe-3557-4ba3-8229-3906ba81bc9e,721,Volcanion,,,,,,Fire,Water,80,110,120,130,90,70,볼케니온,volcanion.avif
5c27c9a2-c77f-4837-bf57-ca2f1dda6e3b,722,Rowlet,,,,,,Grass,Flying,68,55,55,50,50,42,나몰빼미,rowlet.avif
f827a27b-0d4c-4b27-a777-b888b9a50698,723,Dartrix,,,,,,Grass,Flying,78,75,75,70,70,52,빼미스로우,dartrix.avif
09256232-3a06-4fa1-ae77-c71898275545,724,Decidueye,Hisuian Decidueye,,,,,Grass,Ghost,78,107,75,100,100,70,모크나이퍼,decidueye.avif
fac40ad0-31c4-4751-9743-d78ba5ee3039,725,Litten,,,,,,Fire,,45,65,40,60,40,70,냐오불,litten.avif
8510d922-bb23-43e3-9c68-7094b4a4b5b1,726,Torracat,,,,,,Fire,,65,85,50,80,50,90,냐오히트,torracat.avif
136c9d12-6144-44b6-8bfa-f59e488f2bbc,727,Incineroar,,,,,,Fire,Dark,95,115,90,80,90,60,어흥염,incineroar.avif
a65ec4f4-e35f-4727-bc48-c5078d804e50,728,Popplio,,,,,,Water,,50,54,54,66,56,40,누리공,popplio.avif
036247b1-81ad-421d-844d-26a515e91670,729,Brionne,,,,,,Water,,60,69,69,91,81,50,키요공,brionne.avif
d29caca6-87e3-466d-b8d9-efd6e7a744fb,730,Primarina,,,,,,Water,Fairy,80,74,74,126,116,60,누리레느,primarina.avif
b6dda229-8a44-43e6-85cb-13c19ecbee8f,731,Pikipek,,,,,,Normal,Flying,35,75,30,30,30,65,콕코구리,pikipek.avif
b53d4bb1-04af-42d7-bde1-156e9677840f,732,Trumbeak,,,,,,Normal,Flying,55,85,50,40,50,75,크라파,trumbeak.avif
6689af6d-147d-43be-805c-bb26b0f41ce3,733,Toucannon,,,,,,Normal,Flying,80,120,75,75,75,60,왕큰부리,toucannon.avif
f57500b9-6eb9-4b7c-a54a-f45d3c7e51f5,734,Yungoos,,,,,,Normal,,48,70,30,30,30,45,영구스,yungoos.avif
334d47fe-c7ed-40d7-af27-c504e6de061d,735,Gumshoos,,,,,,Normal,,88,110,60,55,60,45,형사구스,gumshoos.avif
a4c26d74-5dbb-410c-8183-2127ddb6d0a2,736,Grubbin,,,,,,Bug,,47,62,45,55,45,46,턱지충이,grubbin.avif
ade2a969-7526-4aa5-9818-71dc7468d3e9,737,Charjabug,,,,,,Bug,Electric,57,82,95,55,75,36,전지충이,charjabug.avif
9a7b51f8-7322-4573-8925-6e5a70de81e3,738,Vikavolt,,,,,,Bug,Electric,77,70,90,145,75,43,투구뿌논,vikavolt.avif
271f12bb-dce7-4f12-bc9a-9e5c349f270c,739,Crabrawler,,,,,,Fighting,,47,82,57,42,47,63,오기지게,crabrawler.avif
4c9a0435-5cbd-4d3e-9f32-815c20765881,740,Crabominable,,,,,,Fighting,Ice,97,132,77,62,67,43,모단단게,crabominable.avif
db03e5d7-9968-443f-b41d-4fb7efeddb43,741,Oricorio,Baile Style,Pom Pom Style,Pa'u Style,Sensu Style,,Fire,Flying,75,70,70,98,70,93,춤추새,oricorio.avif
4c6722a9-9977-42cd-a608-4e8a6def8b13,742,Cutiefly,,,,,,Bug,Fairy,40,45,40,55,40,84,에블리,cutiefly.avif
bce44cec-b5ab-4f11-a2ff-8b902f716576,743,Ribombee,,,,,,Bug,Fairy,60,55,60,95,70,124,에리본,ribombee.avif
7b3222b1-3232-4086-ac10-1b5ca76e882e,744,Rockruff,Own Tempo Rockruff,,,,,Rock,,45,65,40,30,40,60,암멍이,rockruff.avif
43283182-1110-47dd-80aa-28973fad19ec,745,Lycanroc,Midday Form,Midnight Form,Dusk Form,,,Rock,,75,115,65,55,65,112,루가루암,lycanroc.avif
572eb464-bf96-49ce-8204-53bac0d24c54,746,Wishiwashi,Solo Form,School Form,,,,Water,,45,20,20,25,25,40,약어리,wishiwashi.avif
39ad8cf2-f846-43ee-9b9c-f984a2850f26,747,Mareanie,,,,,,Poison,Water,50,53,62,43,52,45,시마사리,mareanie.avif
692f6eca-671f-4caf-a5f8-89cb58247b45,748,Toxapex,,,,,,Poison,Water,50,63,152,53,142,35,더시마사리,toxapex.avif
8e2ec955-18a5-4eca-9dac-ce9196503fd7,749,Mudbray,,,,,,Ground,,70,100,70,45,55,45,머드나기,mudbray.avif
c04fb788-7dd6-48f1-88f9-74aed3f7ffbc,750,Mudsdale,,,,,,Ground,,100,125,100,55,85,35,만마드,mudsdale.avif
2b6c6561-eaf6-4893-9a61-b0df204dd0ca,751,Dewpider,,,,,,Water,Bug,38,40,52,40,72,27,물거미,dewpider.avif
825991e6-d425-4066-8ab6-773c4be8393d,752,Araquanid,,,,,,Water,Bug,68,70,92,50,132,42,깨비물거미,araquanid.avif
ff8eb0d0-98ae-40c8-8545-1bf634b96746,753,Fomantis,,,,,,Grass,,40,55,35,50,35,35,짜랑랑,fomantis.avif
81e06adb-92c5-4695-b9af-12693b48dd81,754,Lurantis,,,,,,Grass,,70,105,90,80,90,45,라란티스,lurantis.avif
891184ab-420b-4423-aa8d-6bb39cac8cb5,755,Morelull,,,,,,Grass,Fairy,40,35,55,65,75,15,자마슈,morelull.avif
75c6f684-2b5a-48cb-b659-93950262ba20,756,Shiinotic,,,,,,Grass,Fairy,60,45,80,90,100,30,마셰이드,shiinotic.avif
0f742c0e-772d-455f-a210-e30c56b748fe,757,Salandit,,,,,,Poison,Fire,48,44,40,71,40,77,야도뇽,salandit.avif
42ec16cf-f124-443f-98d1-fb16f646428a,758,Salazzle,,,,,,Poison,Fire,68,64,60,111,60,117,염뉴트,salazzle.avif
fc46ad84-745e-4c75-9b64-d53575bc7cf3,759,Stufful,,,,,,Normal,Fighting,70,75,50,45,50,50,포곰곰,stufful.avif
c405be1d-93da-405b-8d39-c7d5d13c9ca7,760,Bewear,,,,,,Normal,Fighting,120,125,80,55,60,60,이븐곰,bewear.avif
feb0e5c7-b320-4810-bf0c-f9891ac94f5a,761,Bounsweet,,,,,,Grass,,42,30,38,30,38,32,달콤아,bounsweet.avif
f9f773db-3c1c-4092-a5a5-85b49c53623e,762,Steenee,,,,,,Grass,,52,40,48,40,48,62,달무리나,steenee.avif
